Format Version,1.1,Take Name,Take 2014-10-13 02.41.46 PM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-13 14:41:46:50,Total Frames,1285

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1153,5978.091134,0.000474,-0.076870,0.001809,-0.997039,0.154086,0.360618,0.461494,0.001201,0.264850,0.360948,-0.525390,0.472228,0.223462,0.362938,-0.352261,0.094845,0.041991,0.356784,-0.397274,0.417696,0.086042,0.361803,-0.571051,0.000000,0.085091,0.359396,-0.569150,0.041947,0.356890,-0.396893,0.223046,0.362790,-0.353555,0.265148,0.360970,-0.525189,-0.162919,0.111663,-0.284292,-0.230353,0.138107,-0.193397,-0.244542,0.231749,-0.216554,-0.329146,0.255177,-0.208516,-0.342404,0.167875,-0.179770,-0.405303,0.254358,-0.208136,-0.485850,0.244580,-0.220724,-0.489129,0.177604,-0.195399,-0.184561,0.207064,-0.264200,-0.172387,0.189917,-0.298727,-0.168757,0.168452,-0.360583,-0.170160,0.105714,-0.367279,-0.179412,0.122916,-0.232969,-0.420681,0.177581,-0.180550
1154,5978.099468,-0.000674,-0.076715,0.000915,-0.997052,0.154120,0.360497,0.461488,0.001230,0.264863,0.360849,-0.525420,0.499110,0.223526,0.363193,-0.352283,0.101092,0.042051,0.356638,-0.397223,0.413730,0.086039,0.361306,-0.571026,0.000000,0.085046,0.359456,-0.569284,0.041953,0.356884,-0.396895,0.223044,0.362791,-0.353558,0.265147,0.360967,-0.525197,-0.162885,0.111563,-0.284349,-0.230326,0.138047,-0.193475,-0.244478,0.231682,-0.216686,-0.329099,0.255135,-0.208631,-0.342369,0.167816,-0.179857,-0.405269,0.254312,-0.208236,-0.485835,0.244558,-0.220798,-0.489100,0.177591,-0.195440,-0.184518,0.206976,-0.264339,-0.172374,0.189800,-0.298863,-0.168751,0.168345,-0.360721,-0.170119,0.105600,-0.367355,-0.179305,0.122900,-0.232940,-0.420662,0.177538,-0.180630
1155,5978.107801,-0.000466,-0.076677,0.001090,-0.997055,0.154120,0.360509,0.461492,0.001201,0.264858,0.360855,-0.525432,0.467174,0.223535,0.363135,-0.352290,0.094916,0.042054,0.356657,-0.397220,0.423242,0.086032,0.361549,-0.571120,0.000000,0.084875,0.359449,-0.569186,0.041936,0.356871,-0.396926,0.223047,0.362791,-0.353575,0.265147,0.360967,-0.525200,-0.162859,0.111468,-0.284405,-0.230324,0.137972,-0.193550,-0.244405,0.231619,-0.216785,-0.329047,0.255070,-0.208707,-0.342301,0.167790,-0.179895,-0.405219,0.254265,-0.208313,-0.485780,0.244522,-0.220845,-0.489124,0.177525,-0.195514,-0.184485,0.206875,-0.264471,-0.172360,0.189681,-0.298987,-0.168757,0.168224,-0.360845,-0.170098,0.105473,-0.367407,-0.178866,0.123080,-0.232348,-0.420622,0.177506,-0.180684
1156,5978.116134,-0.000182,-0.076446,0.001451,-0.997073,0.154170,0.360556,0.461620,0.001251,0.264879,0.360866,-0.525611,0.468366,0.223638,0.363067,-0.352449,0.109638,0.042078,0.356768,-0.397438,0.416882,0.086045,0.361558,-0.571242,0.000000,0.085091,0.359398,-0.569168,0.041929,0.356873,-0.396937,0.223043,0.362799,-0.353565,0.265146,0.360972,-0.525198,-0.162837,0.111354,-0.284448,-0.230252,0.137861,-0.193590,-0.244339,0.231501,-0.216878,-0.328982,0.254984,-0.208744,-0.342234,0.167718,-0.179902,-0.405154,0.254203,-0.208336,-0.485729,0.244473,-0.220850,-0.489066,0.177497,-0.195502,-0.184460,0.206734,-0.264594,-0.172356,0.189525,-0.299112,-0.168783,0.168080,-0.360954,-0.169986,0.105328,-0.367414,-0.178728,0.123006,-0.232323,-0.420554,0.177444,-0.180697
1157,5978.124468,-0.000247,-0.076640,0.001397,-0.997058,0.154141,0.360586,0.461715,0.001229,0.264875,0.360899,-0.525663,0.501376,0.223566,0.363119,-0.352518,0.109638,0.042078,0.356768,-0.397438,0.416882,0.086045,0.361558,-0.571242,0.000000,0.085056,0.359461,-0.569294,0.041931,0.356872,-0.396922,0.223049,0.362797,-0.353560,0.265142,0.360969,-0.525200,-0.162844,0.111178,-0.284455,-0.230231,0.137715,-0.193591,-0.244302,0.231339,-0.216920,-0.328905,0.254857,-0.208749,-0.342184,0.167639,-0.179865,-0.405072,0.254116,-0.208323,-0.485650,0.244414,-0.220823,-0.488924,0.177507,-0.195407,-0.184426,0.206572,-0.264661,-0.172348,0.189352,-0.299178,-0.168803,0.167912,-0.361023,-0.169959,0.105182,-0.367403,-0.178753,0.122858,-0.232263,-0.420479,0.177381,-0.180664
1158,5978.132801,-0.000342,-0.076791,0.001273,-0.997046,0.154108,0.360558,0.461504,0.001195,0.264861,0.360883,-0.525418,0.468164,0.223499,0.363130,-0.352286,0.100781,0.042027,0.356727,-0.397259,0.418783,0.086045,0.361491,-0.571052,0.000000,0.085053,0.359457,-0.569290,0.041957,0.356890,-0.396874,0.223046,0.362797,-0.353547,0.265146,0.360969,-0.525194,-0.163155,0.110898,-0.284693,-0.230214,0.137577,-0.193478,-0.244262,0.231163,-0.216912,-0.328852,0.254728,-0.208732,-0.342193,0.167513,-0.179840,-0.405015,0.254025,-0.208275,-0.485606,0.244350,-0.220792,-0.488908,0.177456,-0.195384,-0.184402,0.206396,-0.264644,-0.172323,0.189170,-0.299164,-0.168795,0.167738,-0.361029,-0.169888,0.105017,-0.367283,-0.179023,0.122807,-0.232003,-0.420471,0.177292,-0.180647
1159,5978.141134,-0.001183,-0.076673,0.000682,-0.997055,0.154128,0.360494,0.461470,0.001194,0.264865,0.360823,-0.525412,0.464037,0.223542,0.363332,-0.352274,0.089251,0.042066,0.356660,-0.397192,0.413834,0.086038,0.361163,-0.571003,0.000000,0.085058,0.359457,-0.569287,0.041943,0.356874,-0.396903,0.223049,0.362796,-0.353548,0.265149,0.360967,-0.525189,-0.162749,0.110909,-0.284162,-0.230219,0.137479,-0.193327,-0.244243,0.231048,-0.216838,-0.328830,0.254645,-0.208655,-0.342225,0.167411,-0.179792,-0.405037,0.253938,-0.208233,-0.485602,0.244300,-0.220747,-0.488903,0.177405,-0.195356,-0.184373,0.206285,-0.264554,-0.172280,0.189091,-0.299064,-0.168745,0.167668,-0.360968,-0.169926,0.104925,-0.367142,-0.178804,0.122512,-0.232143,-0.420521,0.177206,-0.180636
1160,5978.149468,0.000199,-0.076946,0.001793,-0.997034,0.154092,0.360609,0.461513,0.001195,0.264866,0.360902,-0.525393,0.466721,0.223452,0.362988,-0.352271,0.098001,0.041987,0.356811,-0.397308,0.417360,0.085920,0.361686,-0.571008,0.000000,0.085057,0.359458,-0.569295,0.041938,0.356882,-0.396908,0.223051,0.362790,-0.353561,0.265145,0.360965,-0.525195,-0.162725,0.110867,-0.284020,-0.230208,0.137459,-0.193168,-0.244256,0.231018,-0.216724,-0.328840,0.254614,-0.208576,-0.342255,0.167348,-0.179741,-0.405053,0.253893,-0.208172,-0.485591,0.244244,-0.220705,-0.489017,0.177302,-0.195391,-0.184358,0.206260,-0.264423,-0.172257,0.189082,-0.298957,-0.168703,0.167664,-0.360862,-0.169858,0.104908,-0.367000,-0.179617,0.121816,-0.233078,-0.420559,0.177162,-0.180601
1161,5978.157801,0.000046,-0.076616,0.001727,-0.997059,0.154021,0.360603,0.461485,0.001196,0.264752,0.360889,-0.525438,0.464576,0.223452,0.363025,-0.352289,0.095780,0.041984,0.356625,-0.397406,0.420278,0.086016,0.361434,-0.571193,0.000000,0.085058,0.359458,-0.569296,0.041932,0.356869,-0.396945,0.223045,0.362795,-0.353574,0.265144,0.360970,-0.525200,-0.162721,0.110897,-0.283940,-0.230292,0.137440,-0.193146,-0.244275,0.231037,-0.216639,-0.328855,0.254626,-0.208496,-0.342292,0.167335,-0.179709,-0.405082,0.253880,-0.208115,-0.485096,0.244089,-0.220680,-0.489017,0.177296,-0.195346,-0.184351,0.206300,-0.264322,-0.172235,0.189146,-0.298863,-0.168674,0.167733,-0.360766,-0.169701,0.104968,-0.366904,-0.178897,0.122413,-0.232058,-0.420570,0.177138,-0.180570
1162,5978.166134,-0.000230,-0.076835,0.001190,-0.997043,0.154070,0.360490,0.461640,0.001201,0.264829,0.360849,-0.525545,0.471309,0.223451,0.363052,-0.352415,0.101452,0.041984,0.356625,-0.397406,0.420278,0.086016,0.361434,-0.571193,0.000000,0.085054,0.359460,-0.569296,0.041934,0.356871,-0.396939,0.223047,0.362798,-0.353560,0.265145,0.360973,-0.525198,-0.162721,0.110966,-0.283927,-0.230218,0.137493,-0.193096,-0.244294,0.231066,-0.216589,-0.328874,0.254629,-0.208439,-0.342305,0.167335,-0.179698,-0.405080,0.253882,-0.208061,-0.485090,0.244088,-0.220623,-0.488960,0.177331,-0.195277,-0.184354,0.206357,-0.264266,-0.172234,0.189217,-0.298815,-0.168674,0.167800,-0.360712,-0.169702,0.105051,-0.366890,-0.179617,0.121870,-0.233004,-0.420571,0.177143,-0.180549
1163,5978.174468,-0.000221,-0.076848,0.001158,-0.997042,0.154070,0.360490,0.461615,0.001196,0.264831,0.360857,-0.525517,0.470982,0.223448,0.363055,-0.352389,0.104841,0.041983,0.356617,-0.397384,0.419771,0.086019,0.361431,-0.571170,0.000000,0.085057,0.359456,-0.569292,0.041935,0.356882,-0.396907,0.223049,0.362796,-0.353550,0.265146,0.360969,-0.525195,-0.162734,0.110990,-0.283972,-0.230290,0.137498,-0.193150,-0.244306,0.231083,-0.216596,-0.328895,0.254617,-0.208447,-0.342295,0.167352,-0.179697,-0.405105,0.253879,-0.208061,-0.485104,0.244090,-0.220609,-0.488983,0.177316,-0.195287,-0.184358,0.206389,-0.264282,-0.172243,0.189242,-0.298835,-0.168668,0.167861,-0.360733,-0.169723,0.105094,-0.366946,-0.178845,0.122510,-0.232006,-0.420563,0.177150,-0.180538
1164,5978.182801,-0.001037,-0.076729,0.000768,-0.997051,0.154117,0.360494,0.461499,0.001193,0.264862,0.360825,-0.525428,0.465961,0.223520,0.363288,-0.352294,0.099756,0.042047,0.356656,-0.397235,0.417312,0.086039,0.361205,-0.571040,0.000000,0.085059,0.359450,-0.569293,0.041944,0.356872,-0.396903,0.223043,0.362794,-0.353552,0.265147,0.360963,-0.525193,-0.162751,0.110991,-0.284056,-0.230253,0.137473,-0.193228,-0.244307,0.231077,-0.216669,-0.328910,0.254624,-0.208506,-0.342292,0.167347,-0.179745,-0.405109,0.253878,-0.208096,-0.485149,0.244094,-0.220631,-0.488986,0.177323,-0.195290,-0.184379,0.206381,-0.264365,-0.172261,0.189226,-0.298910,-0.168697,0.167850,-0.360807,-0.169765,0.105082,-0.367028,-0.178740,0.122602,-0.231913,-0.420554,0.177152,-0.180567
1165,5978.191134,0.000887,-0.076331,0.002058,-0.997080,0.154180,0.360592,0.461577,0.001195,0.264874,0.360929,-0.525593,0.466802,0.223674,0.362787,-0.352417,0.095315,0.042152,0.356750,-0.397239,0.416281,0.086017,0.361900,-0.571059,0.000000,0.085058,0.359448,-0.569284,0.041939,0.356880,-0.396905,0.223047,0.362793,-0.353559,0.265148,0.360965,-0.525192,-0.162769,0.110959,-0.284155,-0.230265,0.137452,-0.193331,-0.244300,0.231067,-0.216785,-0.328902,0.254607,-0.208595,-0.342298,0.167330,-0.179823,-0.405106,0.253872,-0.208164,-0.485680,0.244230,-0.220649,-0.489076,0.177250,-0.195387,-0.184394,0.206353,-0.264503,-0.172297,0.189179,-0.299041,-0.168734,0.167812,-0.360933,-0.169797,0.105056,-0.367123,-0.178759,0.122562,-0.232017,-0.420587,0.177143,-0.180632
1166,5978.199468,0.000078,-0.076646,0.001705,-0.997057,0.154020,0.360604,0.461504,0.001199,0.264755,0.360898,-0.525450,0.466713,0.223445,0.363022,-0.352304,0.096257,0.041954,0.356804,-0.397230,0.418830,0.086040,0.361783,-0.571079,0.000000,0.085053,0.359462,-0.569290,0.041929,0.356870,-0.396937,0.223044,0.362796,-0.353565,0.265146,0.360974,-0.525204,-0.162778,0.110947,-0.284240,-0.230281,0.137442,-0.193422,-0.244307,0.231049,-0.216913,-0.328907,0.254590,-0.208692,-0.342284,0.167348,-0.179881,-0.405102,0.253865,-0.208250,-0.485693,0.244218,-0.220705,-0.489040,0.177283,-0.195385,-0.184414,0.206322,-0.264655,-0.172323,0.189137,-0.299187,-0.168780,0.167745,-0.361072,-0.169843,0.105020,-0.367217,-0.178755,0.122551,-0.232105,-0.420562,0.177152,-0.180667
1167,5978.207801,0.000431,-0.076893,0.001769,-0.997038,0.154080,0.360614,0.461519,0.001200,0.264847,0.360946,-0.525410,0.471101,0.223451,0.362949,-0.352283,0.105375,0.041982,0.356631,-0.397390,0.419709,0.086015,0.361456,-0.571177,0.000000,0.085052,0.359459,-0.569288,0.041928,0.356877,-0.396934,0.223047,0.362805,-0.353562,0.265146,0.360971,-0.525198,-0.162782,0.110927,-0.284311,-0.230286,0.137429,-0.193502,-0.244301,0.231046,-0.217002,-0.328897,0.254585,-0.208765,-0.342263,0.167368,-0.179915,-0.405087,0.253864,-0.208313,-0.485685,0.244222,-0.220740,-0.489032,0.177290,-0.195400,-0.184421,0.206308,-0.264753,-0.172334,0.189117,-0.299292,-0.168799,0.167713,-0.361169,-0.169992,0.104996,-0.367315,-0.178788,0.122525,-0.232188,-0.420554,0.177158,-0.180707
1168,5978.216134,-0.000175,-0.076836,0.001227,-0.997043,0.154068,0.360495,0.461623,0.001199,0.264827,0.360854,-0.525527,0.469857,0.223449,0.363040,-0.352398,0.105375,0.041982,0.356631,-0.397390,0.419709,0.086015,0.361456,-0.571177,0.000000,0.085091,0.359391,-0.569159,0.041948,0.356875,-0.396904,0.223043,0.362797,-0.353558,0.265144,0.360964,-0.525194,-0.162781,0.110911,-0.284381,-0.230253,0.137415,-0.193555,-0.244273,0.231018,-0.217065,-0.328874,0.254570,-0.208815,-0.342231,0.167358,-0.179947,-0.405053,0.253847,-0.208332,-0.485677,0.244208,-0.220748,-0.488957,0.177307,-0.195367,-0.184411,0.206280,-0.264832,-0.172322,0.189092,-0.299363,-0.168795,0.167683,-0.361253,-0.170003,0.104964,-0.367371,-0.179048,0.122653,-0.232076,-0.420499,0.177156,-0.180706
1169,5978.224468,0.001046,-0.076602,0.002188,-0.997059,0.154149,0.360623,0.461540,0.001228,0.264879,0.360956,-0.525495,0.501336,0.223585,0.362766,-0.352341,0.101236,0.042086,0.356787,-0.397264,0.413926,0.086047,0.361985,-0.571059,0.000000,0.085059,0.359460,-0.569298,0.041935,0.356879,-0.396901,0.223045,0.362784,-0.353556,0.265145,0.360965,-0.525196,-0.162777,0.110837,-0.284449,-0.230249,0.137330,-0.193607,-0.244239,0.230950,-0.217094,-0.328842,0.254509,-0.208827,-0.342194,0.167298,-0.179958,-0.405034,0.253786,-0.208340,-0.485629,0.244164,-0.220723,-0.488941,0.177255,-0.195375,-0.184388,0.206207,-0.264877,-0.172302,0.189021,-0.299414,-0.168785,0.167628,-0.361311,-0.170005,0.104917,-0.367424,-0.178754,0.122459,-0.232335,-0.420486,0.177106,-0.180711
1170,5978.232801,-0.000392,-0.076599,0.001293,-0.997061,0.154113,0.360579,0.461685,0.001194,0.264841,0.360892,-0.525643,0.463837,0.223546,0.363158,-0.352494,0.094425,0.042056,0.356759,-0.397397,0.416673,0.086027,0.361765,-0.571026,0.000000,0.085092,0.359399,-0.569163,0.041941,0.356884,-0.396905,0.223050,0.362794,-0.353556,0.265149,0.360970,-0.525198,-0.163099,0.110628,-0.284841,-0.230227,0.137215,-0.193626,-0.244191,0.230853,-0.217084,-0.328792,0.254429,-0.208796,-0.342155,0.167207,-0.179959,-0.404988,0.253709,-0.208296,-0.485560,0.244108,-0.220682,-0.488845,0.177235,-0.195315,-0.184361,0.206109,-0.264883,-0.172281,0.188935,-0.299435,-0.168775,0.167556,-0.361345,-0.169997,0.104847,-0.367443,-0.178782,0.122299,-0.232430,-0.420457,0.177034,-0.180708
1171,5978.241134,0.000311,-0.076547,0.001827,-0.997064,0.154142,0.360611,0.461513,0.001226,0.264865,0.360913,-0.525481,0.498263,0.223589,0.362962,-0.352326,0.105036,0.042088,0.356804,-0.397219,0.418720,0.086028,0.361354,-0.571049,0.000000,0.085052,0.359456,-0.569292,0.041933,0.356879,-0.396924,0.223050,0.362800,-0.353563,0.265147,0.360972,-0.525201,-0.162721,0.110650,-0.284477,-0.230191,0.137098,-0.193601,-0.244146,0.230746,-0.217050,-0.328729,0.254328,-0.208741,-0.342128,0.167085,-0.179967,-0.404933,0.253626,-0.208238,-0.485002,0.243889,-0.220650,-0.488896,0.177104,-0.195346,-0.184317,0.206009,-0.264867,-0.172245,0.188848,-0.299462,-0.168737,0.167514,-0.361329,-0.169978,0.104790,-0.367441,-0.178827,0.122139,-0.232518,-0.420422,0.176960,-0.180683
1172,5978.249468,-0.000537,-0.076719,0.001004,-0.997052,0.154108,0.360502,0.461511,0.001198,0.264851,0.360856,-0.525441,0.467464,0.223513,0.363156,-0.352304,0.102952,0.042037,0.356642,-0.397248,0.418720,0.086063,0.361492,-0.571066,0.000000,0.085062,0.359467,-0.569300,0.041932,0.356879,-0.396932,0.223043,0.362794,-0.353572,0.265146,0.360971,-0.525201,-0.162680,0.110565,-0.284465,-0.230158,0.136989,-0.193558,-0.244107,0.230644,-0.216991,-0.328679,0.254218,-0.208665,-0.342119,0.166979,-0.179946,-0.404913,0.253531,-0.208181,-0.484953,0.243832,-0.220568,-0.488791,0.177078,-0.195255,-0.184280,0.205917,-0.264813,-0.172207,0.188780,-0.299406,-0.168694,0.167473,-0.361309,-0.169953,0.104736,-0.367432,-0.179534,0.121456,-0.233488,-0.420377,0.176886,-0.180643
1173,5978.257801,-0.000386,-0.076863,0.001330,-0.997041,0.154110,0.360559,0.461508,0.001199,0.264872,0.360866,-0.525406,0.468385,0.223486,0.363132,-0.352280,0.097578,0.042019,0.356748,-0.397279,0.418768,0.086063,0.361492,-0.571066,0.000000,0.085053,0.359456,-0.569279,0.041938,0.356885,-0.396900,0.223045,0.362791,-0.353560,0.265145,0.360969,-0.525197,-0.162651,0.110496,-0.284453,-0.230105,0.136894,-0.193511,-0.244059,0.230550,-0.216919,-0.328626,0.254132,-0.208592,-0.342067,0.166898,-0.179896,-0.404857,0.253458,-0.208105,-0.484896,0.243772,-0.220482,-0.488833,0.176942,-0.195262,-0.184242,0.205841,-0.264762,-0.172181,0.188715,-0.299373,-0.168663,0.167439,-0.361275,-0.169923,0.104703,-0.367420,-0.179400,0.121460,-0.233345,-0.420341,0.176809,-0.180604
1174,5978.266134,-0.000923,-0.076720,0.000868,-0.997052,0.154120,0.360508,0.461497,0.001201,0.264864,0.360835,-0.525428,0.467251,0.223525,0.363263,-0.352292,0.096474,0.042051,0.356675,-0.397231,0.416568,0.086041,0.361259,-0.571036,0.000000,0.085089,0.359405,-0.569163,0.041950,0.356891,-0.396874,0.223046,0.362791,-0.353547,0.265148,0.360967,-0.525196,-0.162633,0.110446,-0.284444,-0.230075,0.136815,-0.193486,-0.244025,0.230477,-0.216868,-0.328583,0.254066,-0.208524,-0.342036,0.166825,-0.179857,-0.404832,0.253391,-0.208035,-0.484888,0.243720,-0.220404,-0.490964,0.175405,-0.196694,-0.184209,0.205782,-0.264734,-0.172165,0.188674,-0.299354,-0.168657,0.167433,-0.361270,-0.169916,0.104693,-0.367421,-0.179341,0.121424,-0.233301,-0.420287,0.176751,-0.180537
1175,5978.274468,0.000019,-0.076623,0.001584,-0.997059,0.154157,0.360603,0.461464,0.001223,0.264889,0.360915,-0.525415,0.494823,0.223586,0.363053,-0.352267,0.098642,0.042095,0.356787,-0.397184,0.411318,0.086058,0.361659,-0.570988,0.000000,0.085059,0.359461,-0.569290,0.041940,0.356878,-0.396904,0.223043,0.362786,-0.353560,0.265145,0.360970,-0.525196,-0.162615,0.110423,-0.284435,-0.230076,0.136749,-0.193478,-0.244003,0.230426,-0.216837,-0.328411,0.254096,-0.208491,-0.342017,0.166779,-0.179832,-0.404778,0.253367,-0.207958,-0.485374,0.243846,-0.220323,-0.490998,0.175318,-0.196723,-0.184201,0.205746,-0.264724,-0.172155,0.188650,-0.299350,-0.168662,0.167426,-0.361272,-0.169896,0.104692,-0.367414,-0.179354,0.121366,-0.233314,-0.420269,0.176701,-0.180514
1176,5978.282801,-0.000723,-0.076739,0.001030,-0.997050,0.154126,0.360526,0.461497,0.001198,0.264872,0.360848,-0.525423,0.466807,0.223528,0.363215,-0.352289,0.094064,0.042053,0.356699,-0.397237,0.416441,0.086030,0.361733,-0.571031,0.000000,0.085091,0.359401,-0.569161,0.041937,0.356883,-0.396918,0.223047,0.362797,-0.353562,0.265143,0.360968,-0.525194,-0.162612,0.110413,-0.284426,-0.230088,0.136726,-0.193481,-0.243995,0.230418,-0.216822,-0.328405,0.254101,-0.208474,-0.342041,0.166744,-0.179843,-0.404788,0.253352,-0.207953,-0.485373,0.243829,-0.220302,-0.491017,0.175272,-0.196740,-0.184194,0.205731,-0.264719,-0.172159,0.188639,-0.299347,-0.168671,0.167425,-0.361279,-0.169890,0.104692,-0.367396,-0.179383,0.121313,-0.233343,-0.420266,0.176697,-0.180503
1177,5978.291134,0.000232,-0.076576,0.001771,-0.997062,0.154139,0.360604,0.461514,0.001228,0.264865,0.360907,-0.525476,0.500690,0.223579,0.362980,-0.352323,0.104737,0.042038,0.356667,-0.397270,0.420088,0.086050,0.361276,-0.571069,0.000000,0.085055,0.359458,-0.569294,0.041927,0.356872,-0.396941,0.223042,0.362796,-0.353569,0.265144,0.360973,-0.525196,-0.162622,0.110408,-0.284435,-0.230095,0.136713,-0.193498,-0.243997,0.230422,-0.216836,-0.328412,0.254091,-0.208481,-0.342044,0.166738,-0.179853,-0.404810,0.253347,-0.207962,-0.485382,0.243833,-0.220298,-0.491058,0.175235,-0.196779,-0.184206,0.205723,-0.264743,-0.172177,0.188623,-0.299385,-0.168696,0.167416,-0.361298,-0.169901,0.104699,-0.367408,-0.179429,0.121276,-0.233400,-0.420283,0.176691,-0.180516
1178,5978.299468,-0.000844,-0.076785,0.000889,-0.997047,0.154116,0.360506,0.461521,0.001201,0.264868,0.360840,-0.525437,0.470045,0.223514,0.363066,-0.352299,0.095095,0.042037,0.356701,-0.397257,0.417716,0.086040,0.361504,-0.571052,0.000000,0.085060,0.359464,-0.569303,0.041935,0.356880,-0.396919,0.223042,0.362793,-0.353567,0.265147,0.360966,-0.525198,-0.162641,0.110404,-0.284470,-0.230087,0.136743,-0.193515,-0.244001,0.230420,-0.216896,-0.328427,0.254088,-0.208514,-0.342035,0.166764,-0.179863,-0.404822,0.253349,-0.207989,-0.485403,0.243833,-0.220319,-0.490999,0.175316,-0.196710,-0.184225,0.205708,-0.264824,-0.172209,0.188621,-0.299476,-0.168757,0.167392,-0.361375,-0.169935,0.104683,-0.367461,-0.179401,0.121324,-0.233384,-0.420296,0.176705,-0.180530
1179,5978.307801,-0.000217,-0.076747,0.001354,-0.997050,0.154113,0.360532,0.461511,0.001197,0.264861,0.360858,-0.525435,0.465789,0.223514,0.363066,-0.352299,0.095095,0.042037,0.356701,-0.397257,0.417716,0.086040,0.361504,-0.571052,0.000000,0.085056,0.359458,-0.569286,0.041954,0.356884,-0.396867,0.223048,0.362787,-0.353558,0.265148,0.360964,-0.525195,-0.162664,0.110414,-0.284530,-0.230098,0.136762,-0.193571,-0.244005,0.230433,-0.216974,-0.328567,0.254041,-0.208555,-0.342031,0.166804,-0.179892,-0.404826,0.253381,-0.208020,-0.485387,0.243844,-0.220353,-0.490984,0.175323,-0.196724,-0.184250,0.205710,-0.264915,-0.172248,0.188608,-0.299572,-0.168812,0.167385,-0.361463,-0.169970,0.104674,-0.367513,-0.179358,0.121394,-0.233374,-0.420265,0.176743,-0.180535
1180,5978.316134,0.000760,-0.076358,0.002023,-0.997078,0.154165,0.360591,0.461549,0.001198,0.264863,0.360918,-0.525558,0.461509,0.223653,0.362819,-0.352385,0.086253,0.042134,0.356761,-0.397216,0.413856,0.086008,0.361868,-0.571035,0.000000,0.085064,0.359457,-0.569293,0.041947,0.356879,-0.396884,0.223048,0.362795,-0.353548,0.265146,0.360968,-0.525193,-0.162680,0.110421,-0.284605,-0.230100,0.136814,-0.193636,-0.244015,0.230459,-0.217071,-0.328578,0.254045,-0.208630,-0.342039,0.166849,-0.179950,-0.404825,0.253407,-0.208094,-0.484897,0.243712,-0.220446,-0.490883,0.175442,-0.196673,-0.184279,0.205714,-0.265026,-0.172279,0.188622,-0.299653,-0.168869,0.167352,-0.361554,-0.170005,0.104663,-0.367575,-0.179344,0.121433,-0.233439,-0.420268,0.176779,-0.180586
1181,5978.324468,-0.000617,-0.076579,0.001088,-0.997063,0.154107,0.360568,0.461668,0.001191,0.264833,0.360893,-0.525630,0.464560,0.223544,0.363226,-0.352481,0.090252,0.042055,0.356738,-0.397373,0.415037,0.086022,0.361388,-0.571187,0.000000,0.085091,0.359406,-0.569171,0.041941,0.356888,-0.396905,0.223045,0.362799,-0.353555,0.265145,0.360972,-0.525192,-0.162702,0.110436,-0.284672,-0.230201,0.136769,-0.193804,-0.244030,0.230498,-0.217164,-0.328580,0.254097,-0.208716,-0.342041,0.166899,-0.180002,-0.404835,0.253435,-0.208158,-0.484879,0.243741,-0.220493,-0.488846,0.176938,-0.195273,-0.184302,0.205719,-0.265116,-0.172352,0.188811,-0.299495,-0.168895,0.167336,-0.361630,-0.170037,0.104651,-0.367643,-0.179400,0.121407,-0.233545,-0.420319,0.176815,-0.180652
1182,5978.332801,-0.000666,-0.076657,0.001022,-0.997057,0.154115,0.360561,0.461657,0.001224,0.264851,0.360892,-0.525601,0.497280,0.223535,0.363239,-0.352460,0.101811,0.041985,0.356627,-0.397380,0.419843,0.086018,0.361406,-0.571168,0.000000,0.085057,0.359462,-0.569296,0.041936,0.356878,-0.396928,0.223046,0.362803,-0.353564,0.265148,0.360971,-0.525190,-0.162707,0.110445,-0.284729,-0.231406,0.135591,-0.195092,-0.244033,0.230515,-0.217240,-0.328584,0.254127,-0.208788,-0.342041,0.166929,-0.180060,-0.404855,0.253453,-0.208225,-0.484923,0.243739,-0.220567,-0.488744,0.176980,-0.195269,-0.184316,0.205727,-0.265189,-0.172362,0.188816,-0.299566,-0.168921,0.167320,-0.361690,-0.170064,0.104632,-0.367710,-0.178755,0.121927,-0.232713,-0.420303,0.176817,-0.180702
