Format Version,1.1,Take Name,Take 2014-10-28 12.39.08 AM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-28 12:39:08:68,Total Frames,1119

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,66.544321,0.000002,-0.000005,0.000002,-1.000000,0.168270,0.360100,0.433141,0.000003,0.273205,0.361555,-0.333159,0.990955,0.067322,0.354040,-0.326703,0.984682,0.066797,0.362467,-0.536441,0.984235,0.265755,0.362338,-0.536254,0.988124,0.273206,0.361557,-0.333154,0.067325,0.354042,-0.326705,0.066795,0.362466,-0.536436,0.265757,0.362338,-0.536256,-0.187023,0.069516,-0.891556,-0.376163,0.141734,-0.743792,-0.196220,0.030510,-0.430948,-0.263364,0.047715,-0.491432,-0.397997,0.140865,-0.683175,-0.312020,0.057998,-0.523971,-0.361778,0.076261,-0.560350,-0.497312,0.168082,-0.727754,-0.002181,0.069357,-0.703056,0.009304,0.066051,-0.783431,-0.159196,0.143626,-0.709967,-0.028302,0.058293,-0.831668,-0.283829,0.147011,-0.750679,-0.093598,0.115809,-0.786266,-0.073082,0.083406,-0.837105,-0.194043,0.102249,-0.829686,-0.131680,0.054686,-0.897432,-0.032692,0.019333,-0.894936,-0.101521,0.043492,-0.895228,-0.250438,0.069031,-0.882849,0.053373,0.019403,-0.824806,-0.130645,0.099651,-0.835537,-0.380527,0.110458,-0.807266,-0.030489,0.091338,-0.785787,-0.028755,0.097093,-0.706910,-0.092126,0.128693,-0.714307,-0.413833,0.094946,-0.605344,0.083183,0.020847,-0.779458,-0.173518,0.128147,-0.777423,0.047763,0.016305,-0.691413
7,66.552654,-0.000004,0.000000,0.000001,-1.000000,0.168271,0.360101,0.433138,0.000004,0.273207,0.361557,-0.333157,0.991983,0.067324,0.354042,-0.326699,0.983802,0.066797,0.362467,-0.536441,0.984235,0.265755,0.362338,-0.536254,0.988124,0.273210,0.361561,-0.333157,0.067319,0.354038,-0.326706,0.066797,0.362475,-0.536447,0.265756,0.362347,-0.536260,-0.187061,0.069525,-0.891561,-0.376170,0.141740,-0.743806,-0.196224,0.030508,-0.430954,-0.263361,0.047724,-0.491438,-0.398002,0.140874,-0.683187,-0.312017,0.057997,-0.523972,-0.361779,0.076270,-0.560354,-0.497320,0.168086,-0.727759,-0.002184,0.069356,-0.703062,0.009295,0.066048,-0.783435,-0.159202,0.143614,-0.709848,-0.028305,0.058300,-0.831667,-0.283835,0.147014,-0.750687,-0.093594,0.115814,-0.786279,-0.073084,0.083410,-0.837114,-0.194047,0.102259,-0.829700,-0.131685,0.054691,-0.897435,-0.032697,0.019331,-0.894933,-0.101517,0.043503,-0.895236,-0.250447,0.069028,-0.882843,0.053369,0.019398,-0.824812,-0.130658,0.099648,-0.835542,-0.380531,0.110462,-0.807270,-0.030658,0.091464,-0.785976,-0.028753,0.097099,-0.706922,-0.092131,0.128696,-0.714310,-0.413837,0.094953,-0.605352,0.083180,0.020848,-0.779457,-0.173516,0.128143,-0.777427,0.047749,0.016330,-0.691410
8,66.560988,0.000020,-0.000007,-0.000011,-1.000000,0.168271,0.360106,0.433143,0.000004,0.273205,0.361560,-0.333160,0.980435,0.067323,0.354039,-0.326706,0.988347,0.066798,0.362474,-0.536447,0.991864,0.265756,0.362350,-0.536258,0.990687,0.273206,0.361559,-0.333152,0.067314,0.354044,-0.326710,0.066797,0.362472,-0.536445,0.265755,0.362344,-0.536263,-0.187061,0.069521,-0.891557,-0.376163,0.141755,-0.743799,-0.196238,0.030503,-0.430968,-0.263368,0.047725,-0.491454,-0.398000,0.140881,-0.683190,-0.312021,0.057998,-0.523976,-0.361428,0.076074,-0.560587,-0.497311,0.168094,-0.727772,-0.002187,0.069357,-0.703059,0.009294,0.066047,-0.783430,-0.159209,0.143634,-0.709982,-0.028301,0.058303,-0.831671,-0.283825,0.147019,-0.750705,-0.093592,0.115817,-0.786281,-0.073080,0.083412,-0.837107,-0.194051,0.102256,-0.829699,-0.131675,0.054697,-0.897436,-0.032691,0.019336,-0.894935,-0.101520,0.043505,-0.895235,-0.250441,0.069026,-0.882849,0.053365,0.019399,-0.824806,-0.130646,0.099653,-0.835549,-0.380520,0.110470,-0.807279,-0.030487,0.091346,-0.785797,-0.028749,0.097105,-0.706932,-0.092126,0.128698,-0.714318,-0.413901,0.095371,-0.605750,0.083176,0.020847,-0.779448,-0.173506,0.128160,-0.777435,0.047746,0.016330,-0.691411
9,66.569321,0.000004,-0.000020,-0.000001,-1.000000,0.168269,0.360105,0.433142,0.000006,0.273201,0.361560,-0.333157,0.973685,0.067318,0.354044,-0.326708,0.980584,0.066799,0.362472,-0.536450,0.987438,0.265757,0.362344,-0.536255,0.982208,0.273210,0.361560,-0.333152,0.067317,0.354041,-0.326714,0.066798,0.362466,-0.536443,0.265747,0.362338,-0.536262,-0.187032,0.069515,-0.891563,-0.376168,0.141753,-0.743807,-0.196232,0.030508,-0.430951,-0.263371,0.047714,-0.491446,-0.398008,0.140888,-0.683197,-0.312019,0.058008,-0.523987,-0.361771,0.076278,-0.560362,-0.497320,0.168100,-0.727785,-0.002189,0.069357,-0.703058,0.009296,0.066051,-0.783432,-0.159206,0.143633,-0.709984,-0.028309,0.058285,-0.831664,-0.283830,0.147023,-0.750703,-0.093600,0.115821,-0.786286,-0.073657,0.083485,-0.837180,-0.194054,0.102251,-0.829695,-0.131685,0.054690,-0.897439,-0.032697,0.019330,-0.894933,-0.101524,0.043499,-0.895235,-0.250444,0.069019,-0.882847,0.053368,0.019402,-0.824805,-0.130650,0.099658,-0.835552,-0.380522,0.110466,-0.807281,-0.030496,0.091334,-0.785791,-0.028753,0.097103,-0.706926,-0.092130,0.128695,-0.714315,-0.413837,0.094974,-0.605354,0.083174,0.020851,-0.779454,-0.174190,0.127435,-0.779241,0.047748,0.016311,-0.691408
10,66.577654,-0.000005,-0.000017,-0.000004,-1.000000,0.168269,0.360101,0.433143,0.000010,0.273202,0.361558,-0.333158,0.971092,0.067319,0.354041,-0.326707,0.970779,0.066799,0.362465,-0.536450,0.970928,0.265757,0.362338,-0.536256,0.971002,0.273212,0.361562,-0.333149,0.067319,0.354031,-0.326716,0.066804,0.362464,-0.536443,0.265752,0.362335,-0.536258,-0.187061,0.069524,-0.891556,-0.376177,0.141748,-0.743817,-0.196234,0.030507,-0.430961,-0.263381,0.047724,-0.491459,-0.398009,0.140878,-0.683193,-0.312022,0.058021,-0.523995,-0.361776,0.076286,-0.560361,-0.497322,0.168100,-0.727793,-0.002193,0.069357,-0.703051,0.009297,0.066059,-0.783437,-0.159209,0.143624,-0.709980,-0.028298,0.058298,-0.831672,-0.283838,0.147021,-0.750703,-0.093606,0.115807,-0.786280,-0.073676,0.083477,-0.837174,-0.194058,0.102243,-0.829690,-0.131686,0.054689,-0.897433,-0.032699,0.019332,-0.894929,-0.101525,0.043496,-0.895228,-0.250440,0.069023,-0.882843,0.053376,0.019403,-0.824801,-0.130652,0.099657,-0.835550,-0.380525,0.110464,-0.807287,-0.030495,0.091335,-0.785795,-0.028762,0.097100,-0.706924,-0.092126,0.128694,-0.714324,-0.413837,0.094965,-0.605344,0.083180,0.020850,-0.779456,-0.173522,0.128152,-0.777494,0.047754,0.016313,-0.691413
11,66.585988,-0.000001,-0.000021,-0.000023,-1.000000,0.168273,0.360098,0.433142,0.000010,0.273205,0.361559,-0.333156,0.971703,0.067322,0.354034,-0.326707,0.966681,0.066803,0.362460,-0.536449,0.969065,0.265761,0.362340,-0.536254,0.969676,0.273215,0.361560,-0.333156,0.067331,0.354044,-0.326697,0.066798,0.362463,-0.536437,0.265747,0.362339,-0.536264,-0.187060,0.069528,-0.891552,-0.376183,0.141760,-0.743813,-0.196251,0.030500,-0.430964,-0.263378,0.047719,-0.491443,-0.398015,0.140890,-0.683202,-0.312024,0.058015,-0.523989,-0.361451,0.076087,-0.560588,-0.497342,0.168099,-0.727809,-0.002201,0.069355,-0.703057,0.009291,0.066055,-0.783431,-0.159218,0.143631,-0.709982,-0.028312,0.058301,-0.831670,-0.283845,0.147021,-0.750714,-0.093614,0.115813,-0.786282,-0.073102,0.083415,-0.837125,-0.194055,0.102261,-0.829696,-0.131679,0.054697,-0.897435,-0.032699,0.019341,-0.894929,-0.101523,0.043503,-0.895227,-0.250453,0.069024,-0.882843,0.053364,0.019408,-0.824807,-0.130665,0.099650,-0.835546,-0.380539,0.110463,-0.807285,-0.030502,0.091346,-0.785795,-0.028767,0.097102,-0.706924,-0.092136,0.128696,-0.714318,-0.413854,0.094968,-0.605354,0.083165,0.020855,-0.779446,-0.173514,0.128154,-0.777437,0.047739,0.016330,-0.691400
12,66.594321,-0.000011,0.000023,-0.000005,-1.000000,0.168272,0.360101,0.433138,0.000005,0.273213,0.361560,-0.333162,0.984890,0.067331,0.354043,-0.326694,0.994725,0.066794,0.362464,-0.536437,0.985889,0.265755,0.362345,-0.536258,0.987468,0.273211,0.361560,-0.333157,0.067319,0.354046,-0.326706,0.066799,0.362472,-0.536443,0.265751,0.362346,-0.536261,-0.187069,0.069524,-0.891549,-0.376192,0.141759,-0.743818,-0.196258,0.030513,-0.430959,-0.263389,0.047730,-0.491451,-0.398026,0.140903,-0.683213,-0.312037,0.058023,-0.523989,-0.361799,0.076289,-0.560368,-0.497349,0.168103,-0.727819,-0.002209,0.069368,-0.703056,0.009277,0.066058,-0.783430,-0.159232,0.143633,-0.709978,-0.028317,0.058306,-0.831670,-0.283855,0.147022,-0.750710,-0.093617,0.115820,-0.786283,-0.073096,0.083412,-0.837109,-0.194065,0.102256,-0.829695,-0.131694,0.054695,-0.897425,-0.032702,0.019339,-0.894919,-0.101532,0.043503,-0.895222,-0.250439,0.069037,-0.882851,0.053355,0.019410,-0.824804,-0.130667,0.099656,-0.835548,-0.380540,0.110473,-0.807289,-0.030508,0.091353,-0.785796,-0.028775,0.097113,-0.706925,-0.092151,0.128707,-0.714315,-0.413857,0.094976,-0.605354,0.083162,0.020860,-0.779445,-0.173530,0.128155,-0.777436,0.047733,0.016334,-0.691402
13,66.602654,0.000005,-0.000002,-0.000000,-1.000000,0.168270,0.360106,0.433142,0.000005,0.273206,0.361561,-0.333161,0.981731,0.067323,0.354045,-0.326704,0.986291,0.066796,0.362473,-0.536447,0.987438,0.265754,0.362348,-0.536258,0.982342,0.273207,0.361563,-0.333155,0.067317,0.354040,-0.326706,0.066798,0.362475,-0.536449,0.265750,0.362347,-0.536262,-0.187072,0.069524,-0.891552,-0.376202,0.141769,-0.743835,-0.196287,0.030506,-0.430975,-0.263405,0.047731,-0.491448,-0.398037,0.140902,-0.683219,-0.312054,0.058015,-0.523986,-0.361476,0.076090,-0.560599,-0.497358,0.168103,-0.727836,-0.002213,0.069372,-0.703058,0.009269,0.066055,-0.783424,-0.159239,0.143643,-0.709988,-0.028322,0.058305,-0.831667,-0.283865,0.147019,-0.750713,-0.093620,0.115823,-0.786288,-0.073102,0.083408,-0.837109,-0.194071,0.102252,-0.829694,-0.131688,0.054690,-0.897426,-0.032706,0.019344,-0.894919,-0.101531,0.043507,-0.895223,-0.250457,0.069018,-0.882843,0.053354,0.019416,-0.824802,-0.130677,0.099655,-0.835550,-0.380551,0.110465,-0.807301,-0.030512,0.091354,-0.785796,-0.028782,0.097114,-0.706928,-0.092152,0.128708,-0.714319,-0.413858,0.094997,-0.605358,0.083156,0.020863,-0.779451,-0.173534,0.128151,-0.777438,0.047718,0.016402,-0.691411
14,66.610988,0.000012,-0.000007,-0.000008,-1.000000,0.168268,0.360106,0.433143,0.000005,0.273203,0.361561,-0.333160,0.977201,0.067320,0.354042,-0.326705,0.989092,0.066796,0.362473,-0.536447,0.987438,0.265754,0.362348,-0.536258,0.982342,0.273212,0.361555,-0.333157,0.067320,0.354042,-0.326702,0.066795,0.362465,-0.536439,0.265750,0.362338,-0.536258,-0.187047,0.069510,-0.891560,-0.376198,0.141762,-0.743835,-0.196292,0.030503,-0.430961,-0.263413,0.047731,-0.491454,-0.398038,0.140910,-0.683222,-0.312059,0.058036,-0.524000,-0.361819,0.076310,-0.560369,-0.497353,0.168110,-0.727852,-0.002210,0.069374,-0.703050,0.009273,0.066056,-0.783430,-0.159241,0.143628,-0.709867,-0.028320,0.058293,-0.831663,-0.283872,0.147015,-0.750714,-0.093623,0.115824,-0.786284,-0.073094,0.083420,-0.837121,-0.194073,0.102251,-0.829697,-0.131686,0.054696,-0.897432,-0.032703,0.019335,-0.894921,-0.101528,0.043506,-0.895224,-0.250456,0.069024,-0.882851,0.053356,0.019410,-0.824800,-0.130675,0.099646,-0.835548,-0.380548,0.110465,-0.807306,-0.030514,0.091343,-0.785792,-0.028783,0.097109,-0.706924,-0.092157,0.128705,-0.714320,-0.413860,0.094997,-0.605367,0.083162,0.020856,-0.779442,-0.174217,0.127441,-0.779281,0.047727,0.016337,-0.691390
15,66.619321,-0.000003,0.000004,0.000001,-1.000000,0.168270,0.360100,0.433139,0.000004,0.273207,0.361556,-0.333159,0.982491,0.067324,0.354041,-0.326700,0.985397,0.066795,0.362466,-0.536442,0.987960,0.265753,0.362337,-0.536256,0.981716,0.273209,0.361560,-0.333153,0.067317,0.354038,-0.326709,0.066798,0.362466,-0.536442,0.265749,0.362342,-0.536260,-0.187060,0.069517,-0.891566,-0.376200,0.141757,-0.743849,-0.196311,0.030496,-0.430973,-0.263422,0.047728,-0.491457,-0.398031,0.140908,-0.683239,-0.312061,0.058037,-0.523994,-0.361482,0.076098,-0.560612,-0.497359,0.168102,-0.727866,-0.002205,0.069373,-0.703057,0.009281,0.066061,-0.783433,-0.159235,0.143638,-0.709877,-0.028313,0.058305,-0.831674,-0.283866,0.147015,-0.750724,-0.093616,0.115821,-0.786292,-0.073091,0.083411,-0.837122,-0.194062,0.102256,-0.829705,-0.131686,0.054693,-0.897439,-0.032691,0.019338,-0.894927,-0.101519,0.043500,-0.895230,-0.250456,0.069009,-0.882850,0.053365,0.019409,-0.824800,-0.130671,0.099650,-0.835552,-0.380551,0.110460,-0.807311,-0.030507,0.091350,-0.785803,-0.028784,0.097109,-0.706929,-0.092154,0.128706,-0.714325,-0.413861,0.094998,-0.605374,0.083164,0.020863,-0.779449,-0.173528,0.128157,-0.777450,0.047726,0.016349,-0.691392
16,66.627654,0.000001,-0.000012,-0.000015,-1.000000,0.168269,0.360102,0.433141,0.000007,0.273203,0.361561,-0.333157,0.976933,0.067320,0.354039,-0.326704,0.979377,0.066798,0.362465,-0.536447,0.984980,0.265757,0.362338,-0.536253,0.991342,0.273213,0.361559,-0.333152,0.067322,0.354043,-0.326704,0.066796,0.362466,-0.536438,0.265754,0.362338,-0.536255,-0.187027,0.069514,-0.891572,-0.376193,0.141766,-0.743856,-0.196317,0.030500,-0.430958,-0.263424,0.047724,-0.491459,-0.398027,0.140904,-0.683243,-0.312056,0.058042,-0.524001,-0.361814,0.076324,-0.560388,-0.497347,0.168109,-0.727884,-0.002202,0.069376,-0.703058,0.009286,0.066059,-0.783430,-0.159222,0.143650,-0.709997,-0.028305,0.058304,-0.831674,-0.283850,0.147024,-0.750732,-0.093609,0.115826,-0.786293,-0.073080,0.083420,-0.837131,-0.194064,0.102254,-0.829709,-0.131679,0.054687,-0.897439,-0.032683,0.019339,-0.894927,-0.101511,0.043503,-0.895236,-0.250444,0.069001,-0.882858,0.053378,0.019411,-0.824804,-0.130654,0.099658,-0.835562,-0.380528,0.110468,-0.807330,-0.030494,0.091355,-0.785798,-0.028774,0.097116,-0.706930,-0.092138,0.128718,-0.714335,-0.413862,0.095004,-0.605374,0.083167,0.020857,-0.779445,-0.173517,0.128164,-0.777448,0.047734,0.016353,-0.691400
17,66.635988,-0.000007,-0.000003,-0.000001,-1.000000,0.168272,0.360102,0.433137,0.000005,0.273207,0.361559,-0.333156,0.978736,0.067324,0.354043,-0.326699,0.981850,0.066799,0.362466,-0.536441,0.984980,0.265757,0.362338,-0.536253,0.991342,0.273210,0.361558,-0.333148,0.067317,0.354031,-0.326713,0.066797,0.362470,-0.536444,0.265751,0.362336,-0.536258,-0.187026,0.069499,-0.891576,-0.376179,0.141772,-0.743847,-0.196308,0.030500,-0.430953,-0.263227,0.047466,-0.491412,-0.398018,0.140913,-0.683253,-0.312056,0.058043,-0.524000,-0.361478,0.076125,-0.560611,-0.497334,0.168108,-0.727897,-0.002192,0.069377,-0.703056,0.009293,0.066059,-0.783432,-0.159213,0.143656,-0.710005,-0.028296,0.058301,-0.831674,-0.283843,0.147025,-0.750738,-0.093597,0.115832,-0.786301,-0.073070,0.083416,-0.837122,-0.194047,0.102258,-0.829717,-0.131669,0.054686,-0.897446,-0.032671,0.019334,-0.894932,-0.101503,0.043503,-0.895243,-0.250431,0.069001,-0.882869,0.053378,0.019405,-0.824799,-0.130643,0.099664,-0.835570,-0.380521,0.110458,-0.807334,-0.030485,0.091359,-0.785804,-0.028755,0.097125,-0.706940,-0.092136,0.128712,-0.714334,-0.413849,0.095008,-0.605388,0.083181,0.020857,-0.779447,-0.173757,0.128356,-0.778879,0.047726,0.016393,-0.691403
18,66.644321,0.000012,-0.000018,-0.000014,-1.000000,0.168270,0.360099,0.433141,0.000009,0.273202,0.361555,-0.333156,0.965876,0.067319,0.354034,-0.326706,0.974027,0.066800,0.362465,-0.536448,0.974668,0.265758,0.362342,-0.536254,0.978200,0.273209,0.361562,-0.333148,0.067325,0.354042,-0.326700,0.066799,0.362471,-0.536444,0.265745,0.362337,-0.536262,-0.187017,0.069494,-0.891582,-0.376168,0.141771,-0.743865,-0.196306,0.030507,-0.430947,-0.263414,0.047725,-0.491465,-0.398007,0.140913,-0.683266,-0.312048,0.058049,-0.524002,-0.361806,0.076325,-0.560387,-0.497333,0.168109,-0.727902,-0.002194,0.069378,-0.703054,0.009305,0.066064,-0.783430,-0.159203,0.143650,-0.709883,-0.028282,0.058310,-0.831685,-0.283834,0.147025,-0.750746,-0.093590,0.115823,-0.786294,-0.073066,0.083410,-0.837127,-0.194033,0.102259,-0.829728,-0.131661,0.054682,-0.897451,-0.032658,0.019329,-0.894933,-0.101493,0.043499,-0.895242,-0.250426,0.068985,-0.882868,0.053386,0.019406,-0.824802,-0.130638,0.099656,-0.835570,-0.380516,0.110450,-0.807339,-0.030477,0.091360,-0.785803,-0.028755,0.097118,-0.706934,-0.092127,0.128717,-0.714334,-0.413846,0.095004,-0.605393,0.083182,0.020861,-0.779450,-0.173515,0.128173,-0.777469,0.047737,0.016317,-0.691393
19,66.652654,-0.000006,0.000004,0.000002,-1.000000,0.168269,0.360103,0.433138,0.000007,0.273206,0.361560,-0.333158,0.974087,0.067323,0.354045,-0.326698,0.993816,0.066795,0.362469,-0.536440,0.977455,0.265753,0.362339,-0.536255,0.969378,0.273207,0.361562,-0.333147,0.067325,0.354035,-0.326704,0.066799,0.362468,-0.536441,0.265747,0.362341,-0.536260,-0.187014,0.069489,-0.891580,-0.376173,0.141764,-0.743870,-0.196315,0.030490,-0.430961,-0.263233,0.047463,-0.491418,-0.398011,0.140914,-0.683268,-0.312058,0.058049,-0.524011,-0.361807,0.076323,-0.560396,-0.497333,0.168095,-0.727911,-0.002182,0.069378,-0.703060,0.009309,0.066058,-0.783430,-0.159205,0.143649,-0.709997,-0.028280,0.058305,-0.831678,-0.283829,0.147031,-0.750740,-0.093588,0.115824,-0.786300,-0.073053,0.083412,-0.837139,-0.194023,0.102257,-0.829725,-0.131659,0.054681,-0.897453,-0.032655,0.019328,-0.894933,-0.101488,0.043495,-0.895245,-0.250407,0.068997,-0.882880,0.053395,0.019408,-0.824806,-0.130629,0.099655,-0.835570,-0.380512,0.110450,-0.807341,-0.030475,0.091354,-0.785803,-0.028755,0.097120,-0.706937,-0.092129,0.128715,-0.714336,-0.413844,0.095010,-0.605391,0.083189,0.020858,-0.779444,-0.173496,0.128175,-0.777465,0.047743,0.016327,-0.691405
20,66.660988,0.000002,-0.000002,-0.000019,-1.000000,0.168269,0.360101,0.433137,0.000007,0.273205,0.361561,-0.333156,0.978632,0.067322,0.354037,-0.326699,0.989092,0.066796,0.362464,-0.536441,0.979898,0.265754,0.362343,-0.536253,0.969378,0.273210,0.361560,-0.333151,0.067319,0.354037,-0.326708,0.066792,0.362465,-0.536437,0.265745,0.362336,-0.536257,-0.187022,0.069489,-0.891586,-0.376165,0.141767,-0.743874,-0.196323,0.030494,-0.430954,-0.263417,0.047725,-0.491456,-0.398011,0.140917,-0.683266,-0.312053,0.058054,-0.524013,-0.361808,0.076328,-0.560392,-0.497328,0.168103,-0.727924,-0.002190,0.069373,-0.703058,0.009306,0.066062,-0.783431,-0.159206,0.143654,-0.710007,-0.028270,0.058311,-0.831680,-0.283833,0.147022,-0.750746,-0.093588,0.115826,-0.786294,-0.073057,0.083416,-0.837127,-0.194026,0.102254,-0.829723,-0.131655,0.054676,-0.897449,-0.032645,0.019326,-0.894929,-0.101489,0.043492,-0.895243,-0.250415,0.068983,-0.882877,0.053393,0.019404,-0.824804,-0.130629,0.099653,-0.835573,-0.380509,0.110446,-0.807345,-0.030473,0.091357,-0.785802,-0.028753,0.097129,-0.706942,-0.092129,0.128722,-0.714338,-0.413846,0.095014,-0.605395,0.083194,0.020867,-0.779452,-0.173509,0.128151,-0.777445,0.047746,0.016329,-0.691408
21,66.669321,-0.000003,-0.000002,-0.000012,-1.000000,0.168268,0.360099,0.433139,0.000008,0.273204,0.361558,-0.333157,0.975428,0.067321,0.354038,-0.326700,0.971703,0.066795,0.362463,-0.536442,0.974772,0.265753,0.362339,-0.536255,0.977186,0.273208,0.361559,-0.333150,0.067321,0.354047,-0.326701,0.066800,0.362472,-0.536443,0.265755,0.362348,-0.536262,-0.187030,0.069483,-0.891583,-0.376170,0.141768,-0.743882,-0.196325,0.030501,-0.430970,-0.263426,0.047731,-0.491468,-0.398018,0.140926,-0.683280,-0.312057,0.058040,-0.524004,-0.361805,0.076342,-0.560392,-0.497337,0.168113,-0.727933,-0.002194,0.069376,-0.703062,0.009309,0.066059,-0.783426,-0.159202,0.143661,-0.710018,-0.028274,0.058317,-0.831685,-0.283830,0.147038,-0.750749,-0.093590,0.115823,-0.786293,-0.073063,0.083416,-0.837126,-0.194029,0.102254,-0.829729,-0.131662,0.054666,-0.897446,-0.032651,0.019323,-0.894929,-0.101480,0.043499,-0.895243,-0.250422,0.068978,-0.882876,0.053392,0.019405,-0.824805,-0.130634,0.099652,-0.835576,-0.380512,0.110448,-0.807346,-0.030477,0.091358,-0.785804,-0.028753,0.097121,-0.706936,-0.092127,0.128721,-0.714344,-0.413841,0.095025,-0.605400,0.083189,0.020863,-0.779444,-0.173490,0.128168,-0.777454,0.047736,0.016348,-0.691392
22,66.677654,0.000008,-0.000004,-0.000002,-1.000000,0.168271,0.360106,0.433139,0.000006,0.273206,0.361561,-0.333157,0.976218,0.067323,0.354044,-0.326701,0.989554,0.066798,0.362474,-0.536443,0.991804,0.265756,0.362346,-0.536255,0.989167,0.273206,0.361558,-0.333154,0.067313,0.354042,-0.326708,0.066795,0.362472,-0.536443,0.265749,0.362340,-0.536255,-0.187018,0.069479,-0.891580,-0.376174,0.141771,-0.743889,-0.196323,0.030508,-0.430958,-0.263431,0.047727,-0.491467,-0.398020,0.140929,-0.683271,-0.312056,0.058051,-0.524005,-0.361809,0.076346,-0.560399,-0.497337,0.168110,-0.727936,-0.002192,0.069381,-0.703066,0.009304,0.066059,-0.783421,-0.159217,0.143657,-0.710013,-0.028284,0.058309,-0.831677,-0.283849,0.147034,-0.750748,-0.093594,0.115821,-0.786295,-0.073066,0.083413,-0.837125,-0.194031,0.102257,-0.829728,-0.131666,0.054669,-0.897440,-0.032657,0.019324,-0.894922,-0.101489,0.043484,-0.895236,-0.250423,0.068974,-0.882869,0.053392,0.019409,-0.824803,-0.130638,0.099643,-0.835573,-0.380514,0.110454,-0.807350,-0.030473,0.091359,-0.785806,-0.028765,0.097122,-0.706938,-0.092129,0.128723,-0.714345,-0.413849,0.095025,-0.605404,0.083182,0.020864,-0.779437,-0.173492,0.128175,-0.777466,0.047733,0.016357,-0.691389
23,66.685988,0.000005,-0.000014,0.000002,-1.000000,0.168267,0.360103,0.433140,0.000005,0.273200,0.361557,-0.333157,0.982893,0.067317,0.354042,-0.326704,0.981269,0.066800,0.362467,-0.536442,0.985918,0.265758,0.362344,-0.536250,0.978632,0.273208,0.361558,-0.333145,0.067318,0.354033,-0.326703,0.066801,0.362468,-0.536439,0.265755,0.362342,-0.536257,-0.187018,0.069485,-0.891582,-0.376181,0.141774,-0.743882,-0.195801,0.030938,-0.430666,-0.263438,0.047741,-0.491472,-0.398022,0.140928,-0.683280,-0.312064,0.058066,-0.524015,-0.361488,0.076136,-0.560633,-0.497353,0.168110,-0.727953,-0.002196,0.069375,-0.703057,0.009299,0.066058,-0.783420,-0.159236,0.143654,-0.710008,-0.028281,0.058314,-0.831681,-0.283846,0.147029,-0.750754,-0.093598,0.115817,-0.786296,-0.073058,0.083413,-0.837134,-0.194039,0.102245,-0.829722,-0.131658,0.054670,-0.897450,-0.032657,0.019331,-0.894921,-0.101482,0.043492,-0.895236,-0.250420,0.068983,-0.882865,0.053391,0.019412,-0.824798,-0.130643,0.099643,-0.835572,-0.380519,0.110440,-0.807349,-0.030485,0.091357,-0.785798,-0.028765,0.097126,-0.706940,-0.092145,0.128708,-0.714339,-0.413860,0.095033,-0.605400,0.083178,0.020870,-0.779436,-0.173508,0.128159,-0.777456,0.047730,0.016353,-0.691379
